id,title,link,content,gold_label,content_length
1212,محسن نقوی کی آسٹریلیا کےخلاف دوسرا ون ڈے جیتنے پر قومی ٹیم کو شاباش,https://urdu.samaa.tv/2087324382,چئیرمین پاکستان کرکٹ بورڈ محسن نقوی نے آسٹریلیا خلاف دوسرا ون ڈے جیتنے قومی کرکٹ ٹیم کو مباکباد پیش چئیرمین پی سی بی محسن نقوی نےتمام کھلاڑیوں کو دل اتھاہ گہرائیوں سےمبارکباد ہوئےکہا حارث روف اورشاہین آفریدی نےشاندار باولنگ کرکےفتح میں اہم کردار ادا کیاکپتان محمد رضوان نے عمدہ کیپنگ 6 کیچ پکڑےصائم ایوب عبداللہ شفیق نےذمہ دارانہ بیٹنگ کرکے پاکستان کو 9 وکٹوں سےکامیابی دلائیبہترین پرفارمنس پرحارث روفشاہین آفریدیمحمد رضوانصائم ایوب عبداللہ شفیق تحسین کےمستحق مزیدکہاکہ کھلاڑیوں نےفیلڈنگ باولنگ اوربیٹنگ میں شاندار کارکردگی دکھائیآسٹریلیا جیسی مضبوط ٹیم کو ہوم گراؤنڈمیں شکست کرکھلاڑیوں نےقوم دل جیت لیےکھلاڑیوں نےمیدان میں ٹیم ورک کا بہترین مظاہرہ کیا اورنتیجہ جیت میں سامنے آیااس فتح سے کھلاڑیوں کا مورال بڑھے گا آئندہ میچ میں بھی کارکردگی کا مظاہرہ امید ہےکہ قومی کرکٹ ٹیم کھلاڑی آنے میچوں میں بہترین پرفارمنس کا تسلسل برقرار رکھیں,sports,139
1213,پاکستان نے آسٹریلیا کو دوسرے ون ڈے میں 9 وکٹوں سے ہرادیا,https://urdu.samaa.tv/2087324376,پاکستان نےآسٹریلیا کو دوسرے ون ڈے میں 9 وکٹوں سے ہرادیاپاکستان نے 164 رنز کا ہدف 27ویں اوورز میں حاصل کیا قومی ٹیم 164 رنز ہدف کےتعاقب میں بیٹنگ کرتےہوئے 27 اوورزمیں کھیل مکمل کرلیاصائم ایوب نے 71 گیندوں 82 رنزکی اننگزکھیلیصائم ایوب نےاننگزمیں5 چوکےاور6 چھکے لگائےعبداللہ شفیق 64 بابراعظم 15رنز ناٹ آؤٹ آسڑیلوی ٹیم 50 اوورز نہ کھیل سکی پوری ٹیم 35 اوورز میں 163 رنز بنا کر آل آوٹ ہوئیایڈیلیڈ میں اج دوسرے ون ڈے میچ میں پاکستان نے آسٹریلیا خلاف ٹاس جیت کر بولنگ کا فیصلہ کیا پاکستان نےمیچ میں اچھا اغاز کیا اورآسٹریلیا وکٹ 21 رنز پرحاصل کیجب جیک فریزر مکگرک کو 13 رنز شاہین آفریدی نے آؤٹ کیاآسٹریلیا دوسری وکٹ 41 رنز گری میتھیو شارٹ کو 19رنز پرشاہین آفریدی نے آؤٹ کیا آسٹریلیاکی تیسری وکٹ 79 رنز پرگریجوش انگلیس 18 رنزبناکر آؤٹ ہوئےچوتھی وکٹ 87 رنز پرگری مارنس لبوشین صرف 6 رنز بناسکےپانچویں وکٹ 101 رنز پرگریاسٹیو اسمتھ 35 رنز بناکر آؤٹ ہوئےچھٹی وکٹ 121 رنز گریایرون ہارڈی 14 رنز بناکر آؤٹ آسٹریلیاکی ساتویں وکٹ 129آٹھویں وکٹ 130 رنز گریگلین میکسویل 16مچل اسٹارک 1 رن بناکر آؤٹ ہوئےجبکہ آسٹریلوی ٹیم آخری نویں وکٹ 146رنز گری پیٹ کمنز 13 رنز بناکر آؤٹ میچ میں پاکستان جانب سے حارث رؤف نے 5 شاہین افریدی نے 3 جبکہ نسیم شاہ محمد حسنین نے 11 وکٹ حاصل اسٹریلیا جانب سے سب سے زیادہ رنز اسٹیو اسمتھ نے بنائے انہیں 35 رنز محمد حسنین نے کیچ اؤٹ کرایاگلین میکسویل16 لبوشین6جیک فریزر 13رنزبناسکے,sports,242
1214,ائی سی سی نے ملتان اور راولپنڈی کی پچز کو تسلی بخش قرار دیدیا,https://urdu.samaa.tv/2087324336,انٹرنیشنل کرکٹ کونسل نے پاکستان انگلینڈ درمیان ٹیسٹ سیریز میں استعمال ہونے والی پچز کو تسلی بخش قرار دیدیا کرکٹ ویب سائٹ مطابق پاکستان انگلینڈ درمیان ٹیسٹ میچز سیریز ملتان راولپنڈی میں کھیلی ائی سی سی نے دونوں شہروں پچز کو تسلی بخش قرار دیدیا رپورٹ میں کہا گیاہے ملتان راولپنڈی ٹیسٹ میچز میں استعمال ہونے والی پچز بیٹرز باولرز سازگار دونوں پچز سے متعلق کسی قسم شکایت موصول نہیں پاکستان انگلینڈ ٹیسٹ ملتان جبکہ ٹیسٹ راولپنڈی میں کھیلاگیا پاکستان نے ٹیسٹ سیریز سے اپنے نام,sports,86
1215,اسٹریلیا کیخلاف دوسرے ون کیلئے قومی ٹیم میں ایک تبدیلی کا امکان,https://urdu.samaa.tv/2087324335,پاکستان اسٹریلیا درمیان دوسرا ون ڈے میچ ایڈیلیڈ سٹیڈیم میں کھیلا جائے گا جس قومی ٹیم میں تبدیلی کا امکان ظاہر کیا جارہا ذرائع مطابق پاکستان کرکٹ مینجمنٹ کپتان محمد رضوان درمیان دوسرے ون ڈے ہونے والی میٹنگ خم جس میں پلیئنگ الیون سے متعلق مشاورت مکمل دوسرے ون ڈے میچ کپتان قومی ٹیم میں تبدیلی حامی نہیں جس باعث سپنرز کو شامل کیئے جانے کا امکان بہت کم فاسٹ باولرز ساتھ جانے کا فیصلہ کیا گیاہے ٹیم مینجمنٹ سلیکن کمیٹی نے محمد حسنین جگہ عامر جمال کو ٹیم میں شامل کرنے تجویز دوسرے ون ڈے میچ قومی ٹیم کا اعلان جلد متوقع,sports,103
1216,پہلے میچ سے بہت کچھ سیکھا اگلے میچ میں بہتر پرفارمنس دیں گےنسیم شاہ,https://urdu.samaa.tv/2087324330,پاکستان کرکٹ ٹیم فاسٹ بولر نسیم شاہ نے کہا اگلے میچ میں بہتر بیٹنگ کرنے کوشش گےہماری بولنگ فارم میں ایڈیلیڈ میں میڈیا سےگفتگو نسیم شاہ نےکہاکہ مکمل فٹ ہونے کےباوجودکریمپس کسی بھی وقت ہوسکتےہیںکریمپس ہونےمیں زیادہ وقت نہیں لگتاپہلے میچ بعد بیٹنگ میں غلطیوں ٹیم بات اگلے میچ میں بہتر بیٹنگ کرنے کوشش نسیم شاہ کاکہنا ہےکہ میلبرن پچ فاسٹ بولرزکیلئے بہترین تھیمیلبرن پچ کےمطابق لنتھ بالنگ کام نہیں تھیشارٹ بال زیادہ کام تھیآسٹریلیا کومیچ میں بہترین بولنگ پرکریڈیٹ دیتا ہوںہم بیٹنگ اوربولنگ کرکے جیت سکتے ہماری بولنگ فارم میں ہےکچھ غلطیاں ہوئیں تھیں جسےبہترکرنے کوشش فاسٹ بولر نےمزیدکہاکسی کھلاڑی کو ٹارگٹ نہیں کیامیچ جیتنے پرفوکس گےپچ جیسی بھی کوشش ہوگی ہم اپنی بہترین کرکٹ کھیلیں واضح پاکستان اسٹریلیا درمیان دوسرا ون ڈے میچ کھیلا جائے گا 3 میچز سیریز کا میچ اسٹریلیا نے جیتا تھا,sports,137
1217,اسموگ کی بدترین صورتحال کے پیش نظر لاہور یوتھ فیسٹیولز کے مقابلے ملتوی,https://urdu.samaa.tv/2087324316,لاہور میں اسموگ بدترین صورتحال بعد لاہور یوتھ فیسٹیولز مقابلے ملتوی کردئیے ترجمان اسپورٹس بورڈپنجاب کا کہنا ہےکہ شہر میں سموگ بگڑتی صورتحال کو دیکھتے فیصلہ کیا گیا ہےیوتھ فیسٹیول میں 28 یونیورسٹیز کالجز 1 ہزارسے زائد طلبہ شریک گزشتہ روز لاہور یوتھ فیسٹولز میں اتھیلیٹکس کےفائنلز مقابلےہوئے تھے8 سے 10 نومبر یوتھ فیسٹیول کےباقی مقابلوں فائنلزشیڈول تھےکل 100 میٹر ریس رسی کشی مقابلے ہونا میراتھن فن ریس جمناسٹک سایئکلنگ کےمقابلوں نئے تاریخوں کا اعلان بعد میں کیاجائےگا,sports,78
1218,پاکستان کیخلاف تیسرے ون ڈے کیلئے آسٹریلین ٹیم میں اہم تبدیلیاں,https://urdu.samaa.tv/2087324292,پاکستان خلاف تیسرے ون ڈے میچ آسٹریلین ٹیم میں اہم تبدیلیاں کردی گئیں آسٹریلیا نے پاکستان خلاف تیسرے ون ڈے میچ لیے زاویئر بارٹلیٹ اسپینسر جانسن جوش فلپ کو شامل کرلیا جبکہ پیٹ کمنز مچل اسٹارک جوش ہیزل وڈ مارنس لبوشین اسٹیو اسمتھ نہیں کھیلیں پیٹ کمنز مچل اسٹارک جوش ہیزل وڈ مارنس لبوشین اسٹیو اسمتھ کو بھارت خلاف ٹیسٹ سیریز تیاری قبل آرام دیا گیا جوش ہیزل وڈ بھی سیریز دوسرے ون ڈے میچ میں شرکت دستیاب جوش فلپ ایڈیلیڈ میں دوسرے ون ڈے لیے ریزرو پلیئر میں شامل کیا گیا جوش انگلس تیسرے ون ڈے ٹی 20 سیریز میں آسٹریلیا کپتانی یاد پاکستان اسٹریلیا درمیان ون ڈے سیریز کا دوسرا میچ جمعہ کو تیسرا اخری ون ڈے میں 10 نومبر بروز اتوار کھیلا جائے گا,sports,127
1219,ائی سی سی نے ون ڈے اور ٹیسٹ کی نئی رینکنگ جاری کر دی,https://urdu.samaa.tv/2087324287,ائی سی سی نے نئی ون ڈے ٹیسٹ رینکنگ جاری کر جس تحت ٹیسٹ میں جوئے روٹ پہلے ون ڈے میں بابراعظم پوزیشن براجمان ٹیسٹ میں پاکستان نعمان علی نویں ون ڈے میں شاہین افریدی رینکنگ میں بہتری ائی ٹیسٹ رینکنگ بہترین بلے بازوں فہرست میں انگلینڈ جوئے روٹ پوزیشن جبکہ نیوزی لینڈ کین ولیمسن دوسری انگلینڈ ہیری بروک درجہ ترقی بعد تیسرے نمبر پہنچ تاہم بھارت یشوی جیسوال کو درجہ تنزلی کا سامنا کرنا پڑا چوتھے نمبر ا اسٹریلیا سٹیون سمتھ پانچویں نمبر بھارت رشبھ پنت نے لمبی چھلانگ لگاتے پانچ درجے ترقی بعد چھٹی پوزیشن سنبھال جبکہ نیوزی لینڈ ڈیریل مچل نے 8 درجے بہتری بعد 7 ویں پوزیشن سنبھال اسٹریلیا عثمان خواجہ درجے تنزلی بعد اٹھویں پاکستان سعود شکیل درجے تنزلی بعد نویں اسٹریلیا لبوشین درجے تنزلی بعد دسویں پوزیشن ا ٹیسٹ رینکنگ میں بابراعظم درجہ ترقی بھی وہ 17 ویں نمبر ا جبکہ سلمان اغا بھی درجہ ترقی بعد 19 ویں پوزیشن ا باولنگ شعبے میں پہلے نمبر جنوبی افریقہ رباد ا براجمان جبکہ دوسرے نمبر اسٹریلیا جوش ہیزل ووڈ تیسرے بھارت جسپریت بمراہ براجمان اسٹریلیا پیٹ کمنز درجہ ترقی بعد چوتھے بھارت ایشون درجہ تنزلی بعد پانچویں رویندرا جدیجہ درجے بہتری ےبعد چھٹےنمبر ا اسٹریلیا نتھان لیون سری لنکا جے سوریا درجہ تنزلی بعد مشترکہ ساتویں پوزیشن سنبھالے انگلینڈ کیخلاف ہوم سیریز میں شاندار کارکردگی دکھانے نعمان علی ٹیسٹ ینکنگ میں 9 ویں پوزیشن جبکہ دسواں نمبر نیوزی لینڈ میٹ ہنری پاس ال راونڈرز فہرست میں بھی اکھاڑ پچھاڑ دیکھنے میں ای بھارت ریندرا جدیجہ ایشون دوسری بنگلہ دیش شکیب الحسن درجہ ترقی بعدتیسری ویسٹ انڈیز جیسن ہولڈر درجہ ترقی بعدچوتھی انگلینڈ جوئے روٹ درجہ ترقی بعد پانچویں پوزیشن ا جبکہ بنگلہ دیش مہدی حسن کوتین درجے تنزلی کا سامنا کرنا پڑا جس بعد وہ چھٹے نمبر اسٹریلیا پیٹ کمنز درجہ بہتری بعد ساتویں بھارت اشر پٹیل درجے تنزلی بعداٹھویں نمبر ا تاہم انگلینڈ کرس ووکس بدتور نویں نمبر تاہم انگلینڈ بین سٹوکس نے درجے چھلانگ لگائی دسویں نمبر براجمان ون ڈے رینکنگ ون ڈے رینکنگ میں بہترین بلے بازوں فہرست میں پہلے دس نمبروں میں تبدیلی دیکھنے میں نہیں ائی بابراعظم پوزیشن برقرار جبکہ بھارت روہت شرما دوسری شبمن گل تیسری ویرات کوہلی چوتھی ائرلینڈ ہیری ٹیکٹر پانچویں نیوزی لینڈ ڈیرل مچل چھٹی سری لنکا نسانکا ساتویں افغانستان رحمان اللہ گرباز اٹھویں پاکستان فخر زمان نویں اسٹریلیا ٹراویس ہیڈ دسویں پوزیشن گیند بازی شعبے میں تبدیلی دیکھنے میں ائی شاہین شاہ افریدی لمبے عرصہ بعد اسٹریلیا کیخلاف کارکردگی دکھانے بعد تین درجے ترقی پاتے چوتھے نمبر ا جبکہ ان ساتھ اسٹریلیا ایڈم زیمپا بھی چوتھے نمبرپر ان علاوہ اسٹریلیا جوش ہیزل ووڈ درجے تنزلی بعد ساتویں نمبر باولنگ شعبے میں پوزیشن جنوبی افریقہ کیشو مہاراج پاس جبکہ دوسرے افغانستان راشد خان تیسرے بھارت کلدیپ یادیو براجمان,sports,452
1220,محمد اصف نے تیسری مرتبہ عالمی سنوکر چیمپئن شپ جیت لی,https://urdu.samaa.tv/2087324283,پاکستانی کیوئسٹ محمد آصف تیسری مرتبہ عالمی اسنوکر چیمپین بن ائی بی ایس عالمی اسنوکر چیمپئین شپ سنسنی خیز فائنل میں ایشین چیمپئین ایران علی گھر غوزلو کو محمد اصف نے 35 سے شکست دیکر ٹائٹل اپنے نام کیا تفصیلات مطابق محمد آصف نے 9 فریمز مشتمل فائنل میں بھی اپنی شاندار کارکردگی کا تسلسل جاری حریف کھلاڑی کو بے بس کر دیا فتح اپنے نام اس کامیابی ساتھ محمد اصف تیسری مرتبہ عالمی اسنوکر چیمپین بن محمد اصف نے اس فتح ساتھ بھارت پنکج ایڈوانی کا تین مرتبہ عالمی ٹائٹل جیتنے کا ریکارڈ بھی برابر کردیا پاکستانی کیوئسٹ نے نے ٹورنامنٹ میں بہترین کارکردگی دکھاتے 6 سینچری بریک کرنے کا ریکارڈ بھی قائم کیا انہوں نے قبرص کھلاڑی مائیکل جورجیو کو دلچسپ مقابلے بعد 35 سے شکست کر فائنل میں رسائی پائی فیصل آباد سے تعلق رکھنے 42 سالہ محمد آصف نے مرتبہ 2012 میں بی ایس ایف عالمی اسنوکر چیمپین شپ جیتی جبکہ 2019 میں دوسری عالمی اسنوکر چیمپین بنے قبل ازیں عالمی چیمپیئن شپ میں محمد آصف نے متحدہ عرب امارات کھلاڑی محمد شہاب کو 14سے شکست کر فائنل فور میں جگہ بنائی دریں اثنا پاکستان اسنوکر اینڈ بلئیرڈ ایسوسی ایشن چیئرمین عالمگیر شیخ دیگر عہدے داران نے محمد آصف کو شاندار فتح مبارکباد پیش اسے پاکستان لیے بہت بڑا اعزاز قرار دیا انہوں نے امید ظاہر پیرس اولمپکس میں جیولین تھرو میں گولڈ میڈل جیتنے ارشد ندیم طرح مسلسل تیسری مرتبہ عالمی ٹائٹل اپنے نام کرنے محمد آصف کو بھی پذیرائی ملے ان کو انعامات سے نوازا جائے گا,sports,253
1221,پاکستان کے محمد آصف نے تیسری بار ورلڈ اسنوکر چیمپئن شپ کا ٹائٹل جیت لیا,https://urdu.samaa.tv/2087324270,پاکستان محمد آصف نے تیسری بار ورلڈ اسنوکر چیمپئن شپ کا ٹائٹل جیت لیا قطر میں محمد آصف نے فائنل میں ایران علی غاراگوزلو کو 3 5 سے شکست اب انہوں نے تیسرا ورلڈ چیمپئن کا ٹائٹل جیتا اس سے قبل پاکستانی کیوئسٹ نے سیمی فائنل میں قبرص مائیکل جارجیو کو 35 فریم سے شکست اس سے قبل محمد آصف نے 2012 2019 میں ورلڈ اسنوکر ٹائٹل جیتا تھا,sports,69
1222,چیمپیئنز ٹرافی آئی سی سی وفد کی انتظامات کا جائزہ لینے کیلئے رواں ہفتے امد متوقع,https://urdu.samaa.tv/2087324242,سی سی چیمپئینز ٹرافی انتظامات کا جائزہ لینے انٹرنیشنل کرکٹ کونسل کا وفد رواں ہفتے لاہور پہنچے گا ذرائع مطابق سی سی وفد چند اراکین 7 8 کچھ 9 نومبر کو لاہور پہنچیں وفد چیمپئنز ٹرافی انتظامات سلسلے میں لاہور گا سی سی وفد 8 نومبر کو بھی میٹنگ گا جبکہ وفد اعزاز میں عشائیہ تقریب 11 نومبر کو جائے 11 نومبر کو شاہی قلعہ لاہور میں تقریب کا انعقاد کیا جائے گا تقریب میں سی سی چیمپئینز ٹرافی شیڈول کا اعلان کیا جائے گا سی سی وفد قذافی اسٹیڈیم تیاریوں سکیورٹی روٹس کا جائزہ جنرل مینجر سی سی وسیم خان بھی وفد ہمراہ آمد بھی متوقع,sports,107
1223,سری لنکا کی اے ٹیم 8 نومبر کو اسلام اباد پہنچے گی,https://urdu.samaa.tv/2087324231,سری لنکا اے ٹیم 8 نومبر کو اسلام اباد پہنچے راولپنڈی میں پاکستانی ٹیم ساتھ 2 ٹیسٹ 3 ون ڈے میچز کھیلے پاکستان کرکٹ بورڈ پی سی بی مطابق پاکستان 11 سے 29 نومبر سری لنکا اے خلاف 2 چار روزہ 3 ون ڈے میچز میزبانی گا جبکہ تمام میچز راولپنڈی کرکٹ اسٹیڈیم میں کھیلے جائیں محمد ہریرہ سری لنکا اے خلاف پاکستان شاہینز قیادت مینز نیشنل سلیکشن کمیٹی نے چار روزہ میچوں لیے چودہ رکنی اسکواڈ کا اعلان کیا جبکہ پچاس اوورز میچوں لیے 15 رکنی اسکواڈ کا انتخاب کیا گیا ٹیسٹ فاسٹ باؤلرز محمد وسیم جونیئر خرم شہزاد بھی اسکواڈ میں شامل اسکواڈ میں شامل دوسرے ٹیسٹ کرکٹر حسین طلعت جو 50 اوورز سیریزمیں شامل محمد غازی غوری احمد صفی عبداللہ مرتبہ شاہینز نمائندگی وائٹ بال اسکواڈ میں عبدالصمد حیدر علی معاذ صداقت محمد حارث محمد عمران جونیئر روحیل نذیر نے اے سی سی مینز ایمرجنگ ایشیا کپ اسکواڈ سے اپنی جگہ برقرار جبکہ محمد عمران سراج الدین عبید شاہ بار شاہینز ٹیم میں شامل ہونگے پاکستان شاہینز کا ریڈ بال اسکواڈ بدھ سے ٹریننگ کا آغاز گا,sports,180
1224,ائی سی سی نے پلیئر اف دی منتھ کیلئے نامزدگیوں کا اعلان کر دیا,https://urdu.samaa.tv/2087324221,انٹر نیشنل کرکٹ کونسل نے پلیئر اف منتھ نامزدگیوں کا اعلان کر دیاہے انٹرنیشنل کرکٹ کونسل مطابق پاکستان نعمان علی نیوزی لینڈ میچل سینیٹنر جنوبی افریقہ کگیسوربادا کو ائی سی سی نامزد کیا گیاہے کھلاڑیوں ناموں کا اعلان اکتوبر کارکردگی بنیاد کیا گیا دوسری جانب ائی سی سی ویمن پلیئر اف منتھ ویسٹ انڈیز دیاندر ا ڈوٹن نیوزی لینڈ میلیاکر جنوبی افریقہ لاور اوولارٹ کو نامزد کیا گیاہے,sports,68
1225,پی سی بی میں ہلچل سلمان نصیر کو سی او او سے ہٹا کر پی ایس ایل میں عہدہ دینے کا امکان,https://urdu.samaa.tv/2087324220,پاکستان کرکٹ بورڈ میں مرتبہ سے سرجری افواہیں گونجنے سی ا او کرکٹ بورڈ سلمان نصیر کو عہدے سے ہٹایا جانے کا امکان ذرائع مطابق سی او او پی سی بی سلمان نصیر کو پی ایس ایل میں ٹرانسفر کرنے تیاری مکمل کر اس نیا عہدہ متعارف کروانے کا فیصلہ کیا گیاہے سلمان نصیر کو ایم ڈی یا ہیڈ آف پی ایس ایل کا عہدہ دیا جانے کا امکان سلمان نصیر جگہ سابق ڈی سی لاہور سمیر احمد سید کو سی او او بنانے کا فیصلہ کیا گیاہے سمیر احمد سید پوسٹنگ پی ایم ہاوس میں ہےپی ایم ہاوس سے سمیر احمد سید جلد ڈیپیوٹیشن پی سی بی آئیں وہ پی سی بی نئی سی او او سلمان نصیر نئے سی او او سمیر احمد سید چیئرمین کو رپورٹ کرینگے ڈائریکٹر انٹرنیشنل عثمان واہلہ کو پی ایس ایل ڈائریکٹر لگائے جانے کا امکان بھی عثمان واہلہ ڈائریکٹر پی ایس ایل لگائے جانے پی ایس ایل فرنچائزز کو شدید تحفظات پی ایس ایل فرنچائزز سلمان نصیر آنے سے خوش جبکہ واہلہ فیصلے حیرانگی میں مبتلا,sports,174
1226,شکیب الحسن کا کاونٹی چیمپئن شپ کے دوران باؤلنگ ایکشن رپورٹ,https://urdu.samaa.tv/2087324182,بنگلادیش ال راونڈر شکیب الحسن کا کاونٹی چیمپئن شپ دوران باؤلنگ ایکشن رپورٹ ہوگیا کاونٹی چیمپئن شپ دوران امپائرز نے بنگلادیشی ال راؤنڈر شکیب الحسن کا بولنگ ایکشن رپورٹ کیا جس انگلش کرکٹ بورڈ نے جائزے کا کہہ دیا شکیب الحسن نے رواں برس ستمبر میں کاؤنٹی چیمئن شپ میں سرے کاونٹی نمائندگی سمر سیٹ خلاف میچ میں 9 وکٹیں حاصل تھیں بنگلا دیشی ال راؤنڈر کو معطلی کا سامنا نہیں کرنا پڑا انہیں ابھی ایکشن کا ٹیسٹ کرانے کا کہا گیا خیال شکیب باؤلنگ ایکشن کو کیرئیر میں مرتبہ مشکوک رپورٹ کیا گیا یاد اگست میں طلبا تحریک دوران شکیب الحسن کو قتل مقدمے میں نامزد کیا گیا تھا جس بعد وہ اپنے ملک نہیں جاسکے,sports,117
1227,حارث رؤف نے اسٹریلیا کے ہاتھوں شکست کی بڑی وجہ بتا دی,https://urdu.samaa.tv/2087324164,پاکستان کرکٹ ٹیم فاسٹ باؤلر حارث رؤف نے اسٹریلیا ہاتھوں پہلے ون ڈے میں شکست بڑی وجہ بتادی اسٹریلیا نے 3 میچز سیریز پہلے ون ڈے میں سنسنی خیز مقابلے بعد پاکستان کو شکست پیر کو میلبرن میں کھیلے میچ میں قومی ٹیم پہلے کھیلتے 203 رنز اوٹ جس جواب میں اسٹریلیا نے 204 رنز کا ہدف 34 ویں اوور میں حاصل کیا اسٹریلیا کو 3 میچوں سیریز میں برتری حاصل میچ بعد پریس کانفرنس فاسٹ باؤلر حارث رؤف کا کہنا تھا ہم نے پوری کوشش میچ جیتنے مگر رزلٹ ہماری حق میں نہیں رہا سکورنگ میچ میں اٹیک کرکے وکٹیں حاصل کرکے میچ جیتا جاسکتا فاسٹ باؤلر کا کہنا تھا مجھے ایم سی جی میلبرن میں کھیلنا بہت اچھا لگتا یہاں بہت یادیں اس گراؤنڈ دوبارہ ہیٹرک کرنے کا موقع تھا لیکن موقع گنوا بیٹھا حارث رؤف کا کہنا تھا اسکور ڈفینڈ کرسکتے ہم نے پوری کوشش بھی کیجب آپ اٹیکنگ کرکٹ کھیلتے آپ کو تسلیم کرنا پڑتا ایکسٹرا رنز بنیں کوشش ہوگی اگلے میچوں میں غلطیوں قابو پائیں ان کا کہنا تھا رنز تب بنتے جب پارٹنرشپ ہماری ٹیم پارٹنرشپ نہیں لگا سکی جس وجہ سے رنز نہیں بن سکے انہوں نے مزید کہا میچ دوران کریمپس کسی کو بھی پڑ سکتے انجری بتا کر نہیں آتی,sports,209
1228,ٹی ٹوینٹی ورلڈکپ بھارت نے بلائنڈ کرکٹ ٹیم کو پاکستان جانے کی اجازت دیدی,https://urdu.samaa.tv/2087324157,بھارتی وزارت کھیل نے انڈین بلائنڈ کرکٹ ٹیم کو پاکستان میں ٹی ٹوئنٹی بلائنڈ ورلڈ کپ میں شرکت این او سی جاری کردیا تفصیلات مطابق انڈین بلائنڈ کرکٹ ٹیم 21 نومبر کو لاہور پہنچے ٹی ٹوئنٹی بلائنڈ ورلڈ کپ 23 نومبر سے شروع ہوگا پاکستان بھارت بلائنڈ کرکٹ ٹیموں کا میچ 25 نومبر کو لاہور میں ہوگا بھارتی وزارت کھیل نے کرکٹ ایسوسی ایشن آف بلائنڈ انڈیا کو وزارت خارجہ داخلہ سے مزید کلیئرنس لینے ہدایت چیئرمین پی بی سی سی سید سلطان شاہ نے بھارتی بلائنڈ کرکٹ ٹیم کو این او سی ملنے کو خوش آئند قرار دیے دیا سید سلطان شاہ نے کہا پاک بھارت کرکٹ مقابلے ہمیشہ شائقین بھرپور توجہ حاصل اقوام متحدہ چارٹرڈ مطابق تمام ممالک معذور کو کھیلوں میں خصوصی مراعات فراہم جانی چاہئیں امید بھارتی وزارت خارجہ داخلہ بھی جلد این او سی کا اجراء,sports,141
